driver_id,driver_age,driver_rating,vehicle_condition,vehicle_type
JAPRES12DEL02 ,26,4.7,0,motorcycle 
AGRRES01DEL02 ,37,4.9,0,motorcycle 
BANGRES010DEL01 ,22,4.7,2,scooter 
VADRES07DEL03 ,21,4.8,0,motorcycle 
HYDRES14DEL02 ,32,4.9,1,motorcycle 
HYDRES010DEL03 ,37,4.6,0,motorcycle 
KOLRES07DEL03 ,33,4.7,0,motorcycle 
BANGRES13DEL02 ,29,4.8,0,motorcycle 
MUMRES07DEL03 ,37,4.3,2,scooter 
BANGRES03DEL01 ,NaN ,NaN ,3,electric_scooter 
ALHRES04DEL02 ,20,4.9,1,scooter 
SURRES18DEL01 ,20,4.4,0,motorcycle 
VADRES02DEL01 ,37,4.9,1,scooter 
PUNERES19DEL01 ,28,4.8,0,motorcycle 
RANCHIRES07DEL03 ,23,5,1,motorcycle 
MYSRES19DEL02 ,39,4.9,0,motorcycle 
MYSRES12DEL02 ,35,4.9,2,motorcycle 
INDORES13DEL02 ,35,4.9,1,scooter 
HYDRES03DEL02 ,28,4.7,1,motorcycle 
HYDRES12DEL01 ,28,4.8,2,scooter 
VADRES11DEL02 ,28,4.8,2,electric_scooter 
COIMBRES12DEL01 ,38,4.7,1,scooter 
SURRES19DEL01 ,38,4.7,2,motorcycle 
INDORES010DEL02 ,22,4.9,2,motorcycle 
SURRES09DEL02 ,35,4.6,2,scooter 
KOLRES06DEL01 ,24,4.6,2,scooter 
COIMBRES01DEL03 ,21,4.6,1,motorcycle 
VADRES05DEL03 ,26,4.6,1,motorcycle 
CHENRES09DEL02 ,20,4.7,2,motorcycle 
VADRES06DEL02 ,28,4.7,2,motorcycle 
AURGRES20DEL02 ,22,5,1,scooter 
RANCHIRES04DEL02 ,25,4.7,1,scooter 
PUNERES15DEL01 ,28,4.5,1,scooter 
BANGRES04DEL03 ,36,4.3,1,motorcycle 
MUMRES01DEL02 ,34,4.1,0,motorcycle 
VADRES11DEL02 ,33,4.6,1,scooter 
CHENRES04DEL01 ,27,4.6,0,motorcycle 
COIMBRES11DEL03 ,28,4.7,0,motorcycle 
INDORES05DEL03 ,20,4.6,0,motorcycle 
COIMBRES15DEL01 ,35,4.9,2,scooter 
MUMRES13DEL01 ,28,4,2,motorcycle 
BANGRES01DEL03 ,20,4.2,0,motorcycle 
SURRES01DEL01 ,33,5,2,electric_scooter 
LUDHRES18DEL01 ,24,4.7,2,scooter 
BANGRES03DEL03 ,33,4.6,0,motorcycle 
INDORES02DEL02 ,20,4.8,2,scooter 
CHENRES04DEL01 ,25,4.5,0,motorcycle 
VADRES04DEL02 ,24,4.9,2,electric_scooter 
AURGRES16DEL02 ,23,4,1,scooter 
MYSRES11DEL01 ,31,3.9,1,motorcycle 
GOARES18DEL02 ,21,4.7,2,scooter 
AGRRES05DEL02 ,24,4.2,0,motorcycle 
HYDRES03DEL03 ,39,5,1,motorcycle 
MUMRES04DEL03 ,20,4.6,2,scooter 
MUMRES17DEL03 ,29,5,0,motorcycle 
INDORES13DEL01 ,23,4.8,1,motorcycle 
MYSRES16DEL03 ,36,4.1,0,motorcycle 
INDORES07DEL01 ,38,4.6,2,motorcycle 
BANGRES09DEL02 ,26,4.9,1,motorcycle 
MUMRES14DEL02 ,26,4.7,1,scooter 
SURRES02DEL01 ,25,4.5,2,motorcycle 
INDORES16DEL01 ,35,4.8,2,scooter 
GOARES07DEL03 ,29,5,0,motorcycle 
KNPRES010DEL02 ,22,4.9,2,electric_scooter 
CHENRES13DEL03 ,NaN ,NaN ,1,scooter 
JAPRES03DEL02 ,30,4.7,1,motorcycle 
INDORES09DEL01 ,32,5,2,motorcycle 
JAPRES14DEL03 ,23,4.6,2,motorcycle 
COIMBRES04DEL01 ,26,4.9,0,motorcycle 
SURRES19DEL02 ,28,4.6,1,scooter 
INDORES18DEL03 ,38,4.9,1,scooter 
HYDRES20DEL03 ,25,4.8,0,motorcycle 
VADRES03DEL02 ,26,5,2,scooter 
BANGRES19DEL01 ,39,4.9,1,motorcycle 
PUNERES12DEL03 ,25,4.9,1,scooter 
VADRES12DEL01 ,36,4.1,0,motorcycle 
GOARES04DEL01 ,26,4.6,1,motorcycle 
BHPRES16DEL01 ,38,4.6,0,motorcycle 
KOLRES17DEL03 ,39,3.4,0,motorcycle 
DEHRES09DEL02 ,24,4.6,1,scooter 
JAPRES04DEL03 ,35,4.3,0,motorcycle 
INDORES05DEL01 ,33,4.6,1,scooter 
HYDRES18DEL01 ,30,4.7,1,motorcycle 
SURRES04DEL03 ,33,4.7,2,scooter 
BANGRES14DEL03 ,39,4.9,0,motorcycle 
HYDRES11DEL02 ,26,4.9,2,scooter 
SURRES02DEL03 ,28,4.7,1,scooter 
VADRES17DEL03 ,22,4.6,2,electric_scooter 
CHENRES15DEL01 ,20,4.7,2,electric_scooter 
HYDRES04DEL02 ,25,4,2,electric_scooter 
AURGRES07DEL03 ,29,4.9,0,motorcycle 
MUMRES02DEL02 ,37,4.8,2,motorcycle 
KNPRES11DEL01 ,32,4.9,1,scooter 
MUMRES03DEL01 ,22,4.8,2,scooter 
BHPRES09DEL02 ,29,4.6,1,scooter 
HYDRES05DEL02 ,28,4.6,1,scooter 
PUNERES17DEL01 ,25,4.7,1,motorcycle 
VADRES08DEL02 ,27,4.6,2,motorcycle 
BANGRES010DEL02 ,39,4.9,2,scooter 
JAPRES02DEL02 ,20,4.8,1,scooter 
JAPRES20DEL02 ,31,4.5,1,scooter 
JAPRES16DEL02 ,38,4.7,1,scooter 
VADRES010DEL02 ,22,4.2,0,motorcycle 
JAPRES13DEL01 ,33,3.9,2,scooter 
COIMBRES03DEL02 ,24,4.6,1,motorcycle 
INDORES010DEL01 ,23,5,2,motorcycle 
PUNERES13DEL02 ,34,3.7,1,scooter 
HYDRES12DEL02 ,37,4.8,1,scooter 
JAPRES20DEL03 ,21,4.9,1,motorcycle 
HYDRES15DEL02 ,38,5,0,motorcycle 
BHPRES13DEL02 ,27,4.1,0,motorcycle 
VADRES02DEL02 ,39,4.3,0,motorcycle 
MUMRES08DEL02 ,35,4.5,2,scooter 
CHENRES15DEL03 ,25,4.7,2,electric_scooter 
MYSRES11DEL01 ,30,5,1,scooter 
MUMRES08DEL01 ,38,4.6,2,scooter 
COIMBRES04DEL03 ,36,4.3,0,motorcycle 
HYDRES15DEL03 ,30,4.1,1,scooter 
COIMBRES09DEL01 ,28,4.7,2,scooter 
VADRES18DEL02 ,21,4.7,2,motorcycle 
BANGRES18DEL03 ,24,4.9,1,motorcycle 
COIMBRES08DEL01 ,32,4,1,scooter 
MYSRES09DEL02 ,22,4.5,0,motorcycle 
PUNERES13DEL02 ,31,4.6,1,scooter 
ALHRES04DEL03 ,23,4.9,1,motorcycle 
KOCRES06DEL02 ,35,4.8,2,motorcycle 
KOLRES07DEL03 ,23,4.1,2,electric_scooter 
JAPRES16DEL02 ,22,4.6,1,scooter 
RANCHIRES16DEL02 ,32,4.7,1,scooter 
SURRES07DEL02 ,NaN ,NaN ,1,motorcycle 
BANGRES04DEL02 ,39,4.1,0,motorcycle 
MYSRES06DEL02 ,38,4.6,0,motorcycle 
MUMRES13DEL03 ,37,4.9,0,motorcycle 
BHPRES15DEL01 ,24,4.7,0,motorcycle 
PUNERES07DEL03 ,32,4.7,1,motorcycle 
INDORES11DEL03 ,38,4.4,0,motorcycle 
RANCHIRES13DEL01 ,33,3.8,1,scooter 
PUNERES07DEL01 ,28,4,0,motorcycle 
COIMBRES15DEL02 ,20,4.6,1,motorcycle 
SURRES06DEL03 ,36,4,0,motorcycle 
HYDRES11DEL02 ,31,4.8,0,motorcycle 
GOARES18DEL01 ,39,4.2,0,motorcycle 
COIMBRES08DEL01 ,22,4.8,2,motorcycle 
DEHRES20DEL03 ,29,4.8,2,scooter 
MUMRES13DEL03 ,31,4.4,1,motorcycle 
CHENRES15DEL02 ,37,4.6,2,scooter 
KNPRES20DEL01 ,30,4.8,2,scooter 
BANGRES19DEL02 ,23,4.9,1,motorcycle 
PUNERES11DEL03 ,32,4.4,1,motorcycle 
AURGRES03DEL02 ,35,4.7,1,motorcycle 
SURRES02DEL02 ,26,4.6,2,motorcycle 
VADRES16DEL03 ,25,4.7,2,electric_scooter 
BANGRES20DEL01 ,22,4.8,2,scooter 
INDORES13DEL02 ,28,5,1,motorcycle 
KNPRES07DEL02 ,30,4,0,motorcycle 
KOCRES19DEL02 ,20,4.6,1,scooter 
INDORES15DEL03 ,32,4.8,1,scooter 
HYDRES09DEL03 ,35,4.5,2,electric_scooter 
BANGRES02DEL02 ,21,4.7,2,motorcycle 
INDORES19DEL02 ,33,4.7,2,scooter 
COIMBRES16DEL01 ,30,4.4,0,motorcycle 
AURGRES13DEL02 ,37,4.5,1,scooter 
BHPRES06DEL01 ,22,4,1,motorcycle 
JAPRES16DEL03 ,34,4.7,2,motorcycle 
MYSRES06DEL03 ,23,4.9,1,motorcycle 
LUDHRES12DEL02 ,38,4.3,2,electric_scooter 
CHENRES010DEL03 ,23,4.9,0,motorcycle 
RANCHIRES16DEL02 ,NaN ,NaN ,3,scooter 
JAPRES17DEL01 ,36,4.7,1,motorcycle 
MYSRES010DEL01 ,NaN ,NaN ,1,motorcycle 
VADRES16DEL03 ,25,4.6,1,motorcycle 
VADRES010DEL02 ,25,4.6,1,motorcycle 
PUNERES07DEL01 ,37,4.7,2,motorcycle 
AURGRES16DEL01 ,38,4.8,0,motorcycle 
LUDHRES06DEL02 ,34,4.9,2,motorcycle 
LUDHRES06DEL02 ,32,4.9,1,scooter 
HYDRES08DEL02 ,26,4.9,1,motorcycle 
CHENRES09DEL01 ,36,4.9,2,scooter 
CHENRES14DEL01 ,38,4.1,0,motorcycle 
RANCHIRES07DEL02 ,29,4.8,0,motorcycle 
MYSRES05DEL01 ,35,4.2,0,motorcycle 
INDORES03DEL03 ,23,4.2,2,scooter 
PUNERES01DEL03 ,NaN ,NaN ,1,scooter 
JAPRES04DEL01 ,21,4.8,0,motorcycle 
CHENRES19DEL03 ,25,5,1,motorcycle 
JAPRES12DEL03 ,37,4,1,scooter 
KNPRES09DEL02 ,28,4.6,0,motorcycle 
BANGRES03DEL02 ,35,4.9,0,motorcycle 
COIMBRES06DEL01 ,25,4.6,1,motorcycle 
BHPRES16DEL02 ,36,4.8,1,motorcycle 
CHENRES20DEL03 ,31,3.5,1,scooter 
COIMBRES09DEL02 ,25,4.7,0,motorcycle 
SURRES20DEL02 ,34,4.9,0,motorcycle 
JAPRES01DEL02 ,27,4.6,1,scooter 
KNPRES18DEL01 ,28,4.9,2,scooter 
MYSRES11DEL03 ,37,4.5,1,scooter 
INDORES06DEL01 ,31,4.8,1,scooter 
MUMRES14DEL03 ,28,4.9,2,scooter 
KNPRES010DEL03 ,27,4.7,1,scooter 
MUMRES08DEL03 ,NaN ,NaN ,1,motorcycle 
MUMRES11DEL01 ,28,4.5,1,scooter 
DEHRES04DEL03 ,29,4.8,1,motorcycle 
BANGRES06DEL02 ,24,5,2,scooter 
KNPRES19DEL02 ,34,4.9,2,scooter 
MUMRES19DEL02 ,21,4.7,1,scooter 
VADRES16DEL01 ,29,4.9,1,motorcycle 
GOARES11DEL02 ,32,4.2,0,motorcycle 
BANGRES19DEL01 ,30,4.8,1,motorcycle 
INDORES17DEL03 ,22,4.5,1,scooter 
VADRES07DEL02 ,31,4.9,2,scooter 
DEHRES11DEL02 ,32,4.9,2,scooter 
JAPRES17DEL01 ,32,4.6,0,motorcycle 
KNPRES01DEL03 ,35,4.8,0,motorcycle 
MYSRES15DEL02 ,30,4.6,0,motorcycle 
INDORES16DEL03 ,20,3.6,0,motorcycle 
VADRES12DEL01 ,36,4.1,1,scooter 
BANGRES05DEL02 ,22,4.9,0,motorcycle 
CHENRES05DEL02 ,37,4.8,0,motorcycle 
BHPRES08DEL03 ,34,4.7,0,motorcycle 
JAPRES14DEL01 ,39,4.7,2,electric_scooter 
PUNERES04DEL01 ,39,3.8,1,scooter 
INDORES08DEL02 ,31,4,2,electric_scooter 
INDORES18DEL02 ,25,4.6,2,scooter 
BHPRES14DEL02 ,31,4.1,0,motorcycle 
COIMBRES19DEL02 ,29,4.6,2,electric_scooter 
CHENRES04DEL01 ,29,4.8,1,scooter 
MYSRES09DEL01 ,31,5,2,scooter 
PUNERES010DEL02 ,27,4.8,1,scooter 
INDORES13DEL02 ,32,5,0,motorcycle 
INDORES08DEL01 ,34,4.2,1,scooter 
COIMBRES01DEL03 ,25,4.5,2,scooter 
CHENRES05DEL02 ,21,4.8,2,motorcycle 
SURRES01DEL02 ,30,5,2,electric_scooter 
CHENRES02DEL03 ,38,4.4,1,motorcycle 
BANGRES09DEL03 ,34,3.7,1,motorcycle 
DEHRES03DEL02 ,32,4.6,2,scooter 
DEHRES14DEL01 ,20,4.9,0,motorcycle 
SURRES16DEL01 ,23,5,1,motorcycle 
PUNERES01DEL03 ,24,4.7,1,scooter 
COIMBRES03DEL03 ,26,5,1,motorcycle 
MUMRES03DEL01 ,33,4.3,1,motorcycle 
BHPRES11DEL02 ,31,4.9,2,electric_scooter 
COIMBRES010DEL02 ,21,4.7,1,motorcycle 
AGRRES13DEL01 ,23,4.6,2,electric_scooter 
JAPRES08DEL01 ,36,4.2,0,motorcycle 
MYSRES010DEL01 ,22,4.3,0,motorcycle 
PUNERES08DEL01 ,29,5,1,scooter 
CHENRES06DEL02 ,34,4.7,2,scooter 
CHENRES19DEL03 ,24,4.5,1,motorcycle 
CHENRES19DEL01 ,50,6,3,bicycle 
HYDRES17DEL02 ,35,4.9,0,motorcycle 
RANCHIRES18DEL03 ,30,4.9,2,motorcycle 
JAPRES14DEL03 ,30,4.9,2,motorcycle 
CHENRES06DEL01 ,33,4.8,2,scooter 
BANGRES15DEL01 ,36,4.1,0,motorcycle 
LUDHRES09DEL01 ,39,4.8,1,scooter 
RANCHIRES20DEL02 ,20,5,2,scooter 
BHPRES01DEL03 ,34,4.7,2,motorcycle 
LUDHRES07DEL02 ,27,4.9,0,motorcycle 
INDORES04DEL01 ,32,4.3,0,motorcycle 
PUNERES07DEL02 ,27,5,1,scooter 
COIMBRES09DEL03 ,27,4.9,0,motorcycle 
CHENRES010DEL03 ,33,4.2,0,motorcycle 
INDORES15DEL02 ,30,5,0,motorcycle 
HYDRES16DEL03 ,30,4.8,2,motorcycle 
SURRES12DEL03 ,21,4.2,2,scooter 
VADRES18DEL01 ,36,4,1,scooter 
ALHRES13DEL01 ,35,4.6,0,motorcycle 
MUMRES15DEL01 ,33,4.8,2,scooter 
MYSRES010DEL03 ,37,4.7,2,scooter 
VADRES08DEL01 ,39,5,1,scooter 
MUMRES11DEL02 ,36,4.6,0,motorcycle 
COIMBRES010DEL02 ,21,4.8,0,motorcycle 
COIMBRES18DEL03 ,21,4.8,2,scooter 
SURRES15DEL03 ,30,4.6,2,scooter 
COIMBRES19DEL01 ,30,4.6,0,motorcycle 
MYSRES010DEL02 ,23,4.6,0,motorcycle 
HYDRES03DEL01 ,32,4.3,0,motorcycle 
ALHRES18DEL02 ,32,4.1,0,motorcycle 
SURRES19DEL02 ,27,4.5,0,motorcycle 
COIMBRES07DEL02 ,30,4.7,1,scooter 
BANGRES14DEL03 ,31,4.8,1,motorcycle 
INDORES09DEL01 ,36,4.2,0,motorcycle 
BANGRES13DEL01 ,28,4.6,2,electric_scooter 
VADRES19DEL01 ,37,4.9,1,motorcycle 
VADRES14DEL02 ,23,4.7,0,motorcycle 
HYDRES14DEL01 ,50,6,3,motorcycle 
KOCRES15DEL01 ,38,5,1,motorcycle 
BANGRES07DEL02 ,36,4.9,1,scooter 
PUNERES20DEL01 ,22,4.9,2,electric_scooter 
KOLRES12DEL02 ,26,4.9,1,scooter 
SURRES07DEL01 ,27,4.9,2,electric_scooter 
COIMBRES04DEL01 ,28,4.6,2,scooter 
MUMRES16DEL01 ,36,4.7,2,motorcycle 
KNPRES04DEL01 ,22,4.6,1,scooter 
LUDHRES02DEL02 ,20,4.8,2,scooter 
PUNERES05DEL02 ,35,4.9,2,scooter 
JAPRES010DEL01 ,33,4.7,1,scooter 
JAPRES010DEL02 ,30,4.7,1,motorcycle 
BANGRES08DEL03 ,24,4.8,1,motorcycle 
MUMRES010DEL01 ,22,4.7,0,motorcycle 
RANCHIRES09DEL01 ,35,4.6,2,scooter 
INDORES01DEL01 ,21,4.7,2,scooter 
PUNERES05DEL03 ,21,4.7,1,scooter 
VADRES19DEL03 ,39,4.3,2,motorcycle 
BANGRES010DEL02 ,24,4.6,0,motorcycle 
RANCHIRES18DEL02 ,26,4.7,2,scooter 
COIMBRES07DEL02 ,35,5,1,scooter 
INDORES09DEL03 ,28,4.7,0,motorcycle 
MUMRES09DEL01 ,36,4.9,0,motorcycle 
CHENRES010DEL02 ,37,4.7,2,electric_scooter 
HYDRES09DEL02 ,23,4.6,2,electric_scooter 
JAPRES08DEL03 ,35,4.2,0,motorcycle 
AGRRES13DEL02 ,23,4.9,0,motorcycle 
JAPRES03DEL01 ,26,4.7,2,electric_scooter 
INDORES09DEL02 ,24,4.6,2,motorcycle 
VADRES08DEL02 ,20,4.7,2,motorcycle 
CHENRES14DEL01 ,28,4.6,1,motorcycle 
COIMBRES07DEL03 ,25,4.8,2,scooter 
PUNERES14DEL03 ,37,4.9,1,motorcycle 
SURRES13DEL02 ,37,4.6,2,motorcycle 
VADRES13DEL01 ,24,4.7,0,motorcycle 
MYSRES08DEL03 ,31,3.7,1,motorcycle 
CHENRES20DEL03 ,28,4.6,1,motorcycle 
BHPRES13DEL02 ,34,4.2,2,scooter 
AGRRES11DEL01 ,36,4.6,1,motorcycle 
KNPRES09DEL01 ,23,4.9,2,motorcycle 
COIMBRES11DEL03 ,28,4.5,1,scooter 
BANGRES07DEL01 ,28,4.5,1,scooter 
MYSRES17DEL03 ,37,4.1,1,motorcycle 
VADRES11DEL01 ,30,4.6,1,scooter 
VADRES13DEL01 ,29,4.7,2,scooter 
COIMBRES11DEL03 ,34,5,1,scooter 
CHENRES17DEL02 ,22,4.9,0,motorcycle 
MYSRES06DEL03 ,39,4.7,0,motorcycle 
PUNERES03DEL02 ,35,4.4,0,motorcycle 
SURRES11DEL01 ,NaN ,NaN ,0,motorcycle 
KOLRES14DEL01 ,22,5,1,scooter 
PUNERES20DEL01 ,33,5,0,motorcycle 
AGRRES15DEL03 ,25,4.9,1,scooter 
SURRES08DEL01 ,32,4.8,1,scooter 
COIMBRES04DEL01 ,31,3.7,1,scooter 
DEHRES17DEL01 ,23,4.9,2,scooter 
GOARES03DEL02 ,23,4.8,2,motorcycle 
ALHRES06DEL01 ,21,4.6,1,motorcycle 
HYDRES16DEL03 ,30,4.6,1,scooter 
HYDRES01DEL02 ,31,4.6,1,scooter 
VADRES09DEL03 ,31,4.9,1,motorcycle 
CHENRES03DEL02 ,24,4.8,2,motorcycle 
KOLRES06DEL02 ,27,4.9,0,motorcycle 
MYSRES14DEL03 ,30,4.4,1,scooter 
MYSRES02DEL01 ,38,4.6,1,scooter 
MUMRES14DEL03 ,24,4.9,1,motorcycle 
KOCRES01DEL01 ,36,4.8,1,motorcycle 
MYSRES04DEL02 ,27,4.6,0,motorcycle 
MUMRES15DEL02 ,32,4.5,0,motorcycle 
BANGRES06DEL02 ,34,4.4,1,motorcycle 
BANGRES17DEL02 ,30,4.9,2,scooter 
COIMBRES02DEL03 ,32,4.6,0,motorcycle 
MUMRES07DEL03 ,33,4.9,1,scooter 
INDORES04DEL03 ,32,4.8,1,motorcycle 
MUMRES11DEL03 ,27,4.6,1,scooter 
HYDRES04DEL03 ,28,5,0,motorcycle 
INDORES04DEL03 ,31,5,1,scooter 
INDORES15DEL02 ,39,4.6,2,motorcycle 
COIMBRES15DEL01 ,28,4.7,2,electric_scooter 
VADRES03DEL03 ,32,4.6,1,scooter 
COIMBRES14DEL01 ,26,4.1,2,scooter 
INDORES17DEL01 ,27,4.8,2,electric_scooter 
GOARES12DEL03 ,24,4.7,1,scooter 
RANCHIRES03DEL02 ,39,4.8,2,scooter 
COIMBRES01DEL02 ,NaN ,NaN ,0,motorcycle 
VADRES010DEL02 ,38,4.9,1,motorcycle 
GOARES05DEL03 ,34,4.7,1,motorcycle 
MYSRES17DEL03 ,38,4.8,2,motorcycle 
MYSRES06DEL02 ,21,4.7,0,motorcycle 
INDORES12DEL01 ,25,4.9,2,motorcycle 
AGRRES07DEL03 ,28,5,2,electric_scooter 
INDORES11DEL01 ,31,4.7,1,motorcycle 
MUMRES15DEL02 ,37,4.9,2,electric_scooter 
GOARES14DEL03 ,24,4.6,0,motorcycle 
LUDHRES14DEL01 ,34,4.8,2,motorcycle 
COIMBRES11DEL02 ,32,4.6,1,motorcycle 
MUMRES15DEL03 ,35,4.7,2,scooter 
MUMRES15DEL01 ,32,4,0,motorcycle 
MYSRES17DEL01 ,32,4.6,0,motorcycle 
HYDRES06DEL02 ,37,4.8,2,electric_scooter 
VADRES17DEL01 ,25,4.7,1,scooter 
MYSRES11DEL02 ,39,4.8,2,electric_scooter 
PUNERES16DEL02 ,33,4.3,0,motorcycle 
COIMBRES07DEL03 ,26,5,1,motorcycle 
HYDRES03DEL01 ,39,4.3,0,motorcycle 
SURRES03DEL01 ,31,4.3,1,scooter 
VADRES08DEL03 ,31,3.8,1,motorcycle 
KOLRES16DEL01 ,24,4.7,2,motorcycle 
SURRES04DEL03 ,31,4.7,1,scooter 
ALHRES05DEL02 ,20,5,1,scooter 
HYDRES13DEL01 ,23,4.6,1,motorcycle 
MUMRES19DEL01 ,39,4.1,2,electric_scooter 
PUNERES01DEL01 ,23,4.6,0,motorcycle 
CHENRES06DEL02 ,23,4.9,1,scooter 
BHPRES09DEL01 ,33,4.6,1,motorcycle 
BANGRES11DEL02 ,23,4.7,2,scooter 
GOARES07DEL02 ,24,4.7,2,electric_scooter 
BANGRES010DEL03 ,39,4.1,0,motorcycle 
PUNERES11DEL01 ,21,4.3,2,scooter 
RANCHIRES20DEL02 ,37,4.1,1,motorcycle 
CHENRES010DEL01 ,20,4.9,2,scooter 
MUMRES07DEL01 ,34,4.8,2,scooter 
MUMRES15DEL03 ,20,4.3,0,motorcycle 
LUDHRES09DEL02 ,27,4.9,2,electric_scooter 
JAPRES05DEL02 ,38,4.8,2,motorcycle 
DEHRES01DEL01 ,34,4.9,2,electric_scooter 
GOARES14DEL01 ,27,4.9,0,motorcycle 
GOARES07DEL02 ,25,4.7,2,scooter 
HYDRES07DEL01 ,36,4.7,2,electric_scooter 
PUNERES11DEL01 ,32,4.9,1,motorcycle 
RANCHIRES11DEL01 ,26,5,1,motorcycle 
VADRES07DEL01 ,NaN ,NaN ,3,motorcycle 
JAPRES14DEL02 ,27,4.7,0,motorcycle 
COIMBRES11DEL01 ,33,4.3,2,electric_scooter 
BANGRES18DEL02 ,21,4.8,1,scooter 
CHENRES02DEL02 ,34,4.6,0,motorcycle 
RANCHIRES20DEL02 ,23,4.9,2,scooter 
MUMRES08DEL03 ,31,4.3,1,motorcycle 
MUMRES19DEL01 ,33,4.8,2,motorcycle 
MYSRES06DEL02 ,32,4.2,2,scooter 
SURRES06DEL01 ,36,4.3,0,motorcycle 
INDORES03DEL03 ,21,4.8,0,motorcycle 
DEHRES06DEL02 ,33,4.4,0,motorcycle 
VADRES03DEL03 ,22,4.7,2,motorcycle 
RANCHIRES08DEL02 ,29,4.7,1,motorcycle 
MUMRES04DEL03 ,37,5,0,motorcycle 
MYSRES11DEL01 ,24,4.4,2,scooter 
JAPRES19DEL03 ,22,4,2,scooter 
KNPRES20DEL03 ,36,4.1,0,motorcycle 
SURRES19DEL03 ,32,4,0,motorcycle 
PUNERES19DEL03 ,22,4,0,motorcycle 
AGRRES06DEL03 ,30,4.6,0,motorcycle 
KOLRES05DEL01 ,36,4.4,0,motorcycle 
KOCRES11DEL02 ,20,3.7,0,motorcycle 
INDORES15DEL03 ,30,5,2,motorcycle 
JAPRES12DEL03 ,39,4.6,1,motorcycle 
RANCHIRES17DEL01 ,30,4.2,0,motorcycle 
MUMRES07DEL02 ,32,5,2,scooter 
SURRES01DEL03 ,33,5,1,scooter 
RANCHIRES20DEL03 ,39,4.6,0,motorcycle 
AGRRES20DEL01 ,27,4.9,0,motorcycle 
CHENRES12DEL03 ,34,4.4,0,motorcycle 
INDORES13DEL02 ,22,4.6,2,scooter 
ALHRES14DEL02 ,36,4.3,0,motorcycle 
JAPRES06DEL02 ,25,4.7,0,motorcycle 
COIMBRES11DEL02 ,21,4.6,2,motorcycle 
MYSRES04DEL03 ,NaN ,NaN ,3,electric_scooter 
ALHRES03DEL01 ,22,4.2,0,motorcycle 
MYSRES03DEL03 ,32,5,0,motorcycle 
KOCRES06DEL02 ,NaN ,NaN ,3,scooter 
DEHRES06DEL02 ,38,4.7,2,scooter 
COIMBRES16DEL01 ,32,4.6,2,electric_scooter 
RANCHIRES02DEL03 ,37,4.5,1,scooter 
MYSRES010DEL03 ,36,5,1,scooter 
RANCHIRES02DEL01 ,15,1,3,bicycle 
AGRRES07DEL01 ,28,4.7,1,scooter 
MUMRES07DEL02 ,21,5,0,motorcycle 
RANCHIRES06DEL02 ,28,4,0,motorcycle 
RANCHIRES02DEL03 ,28,4.8,0,motorcycle 
VADRES09DEL02 ,35,4.7,2,scooter 
MUMRES02DEL01 ,34,5,2,scooter 
SURRES11DEL01 ,27,4.5,2,motorcycle 
KOCRES15DEL01 ,26,4.7,2,scooter 
JAPRES11DEL01 ,22,5,1,motorcycle 
KNPRES14DEL02 ,37,4.5,2,scooter 
JAPRES19DEL02 ,29,4.7,0,motorcycle 
AGRRES19DEL01 ,29,4.9,2,scooter 
JAPRES010DEL03 ,35,5,2,motorcycle 
GOARES20DEL01 ,36,4.5,1,scooter 
INDORES14DEL02 ,30,4.8,1,scooter 
INDORES01DEL01 ,29,4.1,2,scooter 
PUNERES16DEL03 ,21,4.7,1,motorcycle 
KNPRES18DEL01 ,33,4.4,2,scooter 
JAPRES09DEL03 ,28,4.9,1,scooter 
VADRES19DEL02 ,33,4.3,2,motorcycle 
RANCHIRES19DEL02 ,20,4.6,1,motorcycle 
KOCRES11DEL01 ,36,4.5,0,motorcycle 
BANGRES07DEL01 ,30,4.5,2,scooter 
AURGRES11DEL03 ,29,4.6,2,motorcycle 
PUNERES06DEL01 ,28,4.5,1,motorcycle 
AURGRES13DEL01 ,27,4.8,0,motorcycle 
COIMBRES05DEL01 ,27,4.8,0,motorcycle 
PUNERES07DEL03 ,36,4.6,1,motorcycle 
COIMBRES18DEL01 ,27,4.8,2,motorcycle 
CHENRES03DEL02 ,28,4.6,0,motorcycle 
COIMBRES08DEL03 ,37,4.8,1,motorcycle 
COIMBRES06DEL02 ,27,4.6,0,motorcycle 
KNPRES12DEL03 ,34,5,2,motorcycle 
RANCHIRES19DEL02 ,NaN ,NaN ,3,electric_scooter 
COIMBRES13DEL01 ,33,3.6,2,scooter 
MYSRES06DEL03 ,35,4.6,1,scooter 
VADRES17DEL01 ,25,4.6,0,motorcycle 
BANGRES05DEL02 ,31,4,0,motorcycle 
MYSRES05DEL01 ,20,5,2,electric_scooter 
AGRRES12DEL02 ,37,4.5,1,scooter 
COIMBRES14DEL02 ,32,4.6,2,scooter 
JAPRES15DEL03 ,36,4.9,1,scooter 
HYDRES01DEL03 ,26,4.7,1,motorcycle 
RANCHIRES06DEL03 ,20,4.5,0,motorcycle 
JAPRES06DEL03 ,24,4.2,2,scooter 
INDORES06DEL01 ,39,4.7,1,motorcycle 
INDORES20DEL03 ,39,4.6,0,motorcycle 
BANGRES18DEL01 ,22,4.6,1,scooter 
SURRES11DEL03 ,30,4.6,2,electric_scooter 
PUNERES18DEL03 ,30,4.5,1,motorcycle 
BANGRES09DEL02 ,39,4.4,1,motorcycle 
JAPRES02DEL01 ,31,4.4,0,motorcycle 
